,age,birth_year,cause_of_death,death_month,death_year,famous_for,name,nationality,fame_score,died_young,cancer,heart,natur,pneumonia,stroke,traffic,continent,north_american,european,south_american,australian,asian,other,season
4580,77,1935,complic of pneumonia ,December,2012,politician,John Quimby,american,3,1,0,0,0,1,0,0,north_american,1,0,0,0,0,0,winter
4581,67,1945,cancer ,December,2012,judg,Albert Riederer,american,1,1,1,0,0,0,0,0,north_american,1,0,0,0,0,0,winter
4582,82,1930,father of david M ,December,2012,politician,Richard Lee Beasley,american,2,0,0,0,0,0,0,0,north_american,1,0,0,0,0,0,winter
4583,55,1957,cancer ,December,2012,politician,Steve Bryles,american,3,1,1,0,0,0,0,0,north_american,1,0,0,0,0,0,winter
4584,32,1980,bobsleigh collis ,December,2012,footbal,VÌÁclav DrobnÌ_,czech,3,1,0,0,0,0,0,0,other,0,0,0,0,0,1,winter
4585,93,1919,pneumonia ,December,2012,produc,Barrie Edgar,english,15,0,0,0,0,1,0,0,european,0,1,0,0,0,0,winter
4586,73,1939,cancer ,December,2012,bluegrass,Mike Auldridge,american,6,1,1,0,0,0,0,0,north_american,1,0,0,0,0,0,winter
4587,66,1946,heart attack ,December,2012,african,Tony Greig,south,43,1,0,1,0,0,0,0,other,0,0,0,0,0,1,winter
4588,86,1926,complic follow heart surgeri ,December,2012,judg,Ben Overton,american,3,0,0,1,0,0,0,0,north_american,1,0,0,0,0,0,winter
4589,79,1933,emphysema ,December,2012,cartoonist,Bruce Stark,american,1,0,0,0,0,0,0,0,north_american,1,0,0,0,0,0,winter
4590,53,1959,drown ,December,2012,zealand,Mike Hopkins,new,3,1,0,0,0,0,0,0,other,0,0,0,0,0,1,winter
4591,103,1909,natur caus ,December,2012,neurologist,Rita Levi-Montalcini,italian,45,0,0,0,1,0,0,0,european,0,1,0,0,0,0,winter
4592,83,1929,heart diseas ,December,2012,politician,Sir Irvine Patnick,british,18,0,0,1,0,0,0,0,european,0,1,0,0,0,0,winter
4593,71,1941,stomach cancer ,December,2012,politician,Sonam Topgyal,tibetan,2,1,1,0,0,0,0,0,other,0,0,0,0,0,1,winter
4594,84,1928,complic from pancreat cancer ,December,2012,biologist,Carl Woese,american,42,0,1,0,0,0,0,0,north_american,1,0,0,0,0,0,winter
4595,64,1948,heart attack ,December,2012,politician,Susana DalmÌÁs,uruguayan,1,1,0,1,0,0,0,0,other,0,0,0,0,0,1,winter
4596,54,1958,cancer ,December,2012,journalist,Jim Davenport,american,2,1,1,0,0,0,0,0,north_american,1,0,0,0,0,0,winter
4597,74,1938,stroke ,December,2012,film,Yang Teng-kuei,taiwanes,1,1,0,0,0,0,1,0,other,0,0,0,0,0,1,winter
4598,82,1931,parkinson' diseas ,January,2013,jurist,Robert Callahan,american,4,0,0,0,0,0,0,0,north_american,1,0,0,0,0,0,winter
4599,67,1946,cancer ,January,2013,cricket,Christopher Martin-Jenkins,british,17,1,1,0,0,0,0,0,european,0,1,0,0,0,0,winter
4600,95,1918,pneumonia ,January,2013,bbc,Charles Chilton,british,17,0,0,0,0,1,0,0,european,0,1,0,0,0,0,winter
4601,89,1924,complic from a fall ,January,2013,actor,Ned Wertimer,american,3,0,0,0,0,0,0,0,north_american,1,0,0,0,0,0,winter
4602,87,1926,dementia ,January,2013,economist,Robert C. Holland,american,2,0,0,0,0,0,0,0,north_american,1,0,0,0,0,0,winter
4603,82,1931,cardiac arrest ,January,2013,film,Sergiu Nicolaescu,romanian,12,0,0,0,0,0,0,0,european,0,1,0,0,0,0,winter
4604,25,1988,traffic collis ,January,2013,african,Burry Stander,south,3,1,0,0,0,0,0,1,other,0,0,0,0,0,1,winter
4605,78,1935,heart failur ,January,2013,indian,Bhanumati Devi,burmes,5,0,0,1,0,0,0,0,other,0,0,0,0,0,1,winter
4606,40,1973,injuri sustain in traffic collis ,January,2013,footbal,Bryan Stoltenberg,american,3,1,0,0,0,0,0,1,north_american,1,0,0,0,0,0,winter
4607,95,1918,pneumonia ,January,2013,politician,Jim Watson,english,1,0,0,0,0,1,0,0,european,0,1,0,0,0,0,winter
4608,65,1948,cancer ,January,2013,screenwrit,T. S. Cook,american,2,1,1,0,0,0,0,0,north_american,1,0,0,0,0,0,winter
4609,74,1939,complic from a stroke ,January,2013,politician,Dave Edwards,american,5,1,0,0,0,0,1,0,north_american,1,0,0,0,0,0,winter
4610,39,1974,accident drug overdos ,January,2013,footbal,Jeff Lewis,american,13,1,0,0,0,0,0,0,north_american,1,0,0,0,0,0,winter
4611,88,1925,cancer ,January,2013,footbal,Harold Searson,english,3,0,1,0,0,0,0,0,european,0,1,0,0,0,0,winter
4612,87,1926,lung cancer ,January,2013,author,Sol Yurick,american,11,0,1,0,0,0,0,0,north_american,1,0,0,0,0,0,winter
4613,74,1939,cardiac arrest ,January,2013,politician,Qazi Hussain Ahmad,pakistani,7,1,0,0,0,0,0,0,other,0,0,0,0,0,1,winter
4614,39,1974,suicid by hang ,January,2013,korean,Cho Sung-min,south,22,1,0,0,0,0,0,0,other,0,0,0,0,0,1,winter
4615,107,1906,natur caus ,January,2013,politician,Gerard Helders,dutch,2,0,0,0,1,0,0,0,european,0,1,0,0,0,0,winter
4616,83,1930,heart attack ,January,2013,politician,John Ingram,american,8,0,0,1,0,0,0,0,north_american,1,0,0,0,0,0,winter
4617,66,1947,suicid by gunshot ,January,2013,politician,Larry Clapp,american,5,1,0,0,0,0,0,0,north_american,1,0,0,0,0,0,winter
4618,69,1944,alzheimer' diseas ,January,2013,basebal,Jim Cosman,american,4,1,0,0,0,0,0,0,north_american,1,0,0,0,0,0,winter
4619,62,1951,lung cancer ,January,2013,journalist,Richard Ben Cramer,american,5,1,1,0,0,0,0,0,north_american,1,0,0,0,0,0,winter
4620,67,1946,prostat cancer ,January,2013,televis,Huell Howser,american,45,1,1,0,0,0,0,0,north_american,1,0,0,0,0,0,winter
4621,91,1922,cancer ,January,2013,architectur,Ada Louise Huxtable,american,10,0,1,0,0,0,0,0,north_american,1,0,0,0,0,0,winter
4622,79,1934,cardiac arrest ,January,2013,sport,Gonzalo Puyat II,filipino,3,0,0,0,0,0,0,0,asian,0,0,0,0,1,0,winter
4623,88,1925,complic from surgeri ,January,2013,poet,Harvey Shapiro,american,2,0,0,0,0,0,0,0,north_american,1,0,0,0,0,0,winter
4624,80,1933,complic of pneumonia ,January,2013,restaur,Fred L. Turner,american,5,0,0,0,0,1,0,0,north_american,1,0,0,0,0,0,winter
4625,51,1962,cancer ,January,2013,actor,Matthew Dickens,american,11,1,1,0,0,0,0,0,north_american,1,0,0,0,0,0,winter
4626,82,1931,stroke ,January,2013,televis,Alasdair Milne,british,18,0,0,0,0,0,1,0,european,0,1,0,0,0,0,winter
4627,70,1943,liga I top scorer in 1964 ,January,2013,footbal,Cornel Pavlovici,romanian,2,1,0,0,0,0,0,0,european,0,1,0,0,0,0,winter
4628,84,1929,pneumonia ,January,2013,televis,Rex Trailer,american,27,0,0,0,0,1,0,0,north_american,1,0,0,0,0,0,winter
4629,88,1925,and short story-writ ,January,2013,novelist,Evan S. Connell,american,6,0,0,0,0,0,0,0,north_american,1,0,0,0,0,0,winter
4630,77,1936,complic from a fall ,January,2013,politician,Jean R. Preston,american,4,1,0,0,0,0,0,0,north_american,1,0,0,0,0,0,winter
4631,91,1922,complic from pneumonia ,January,2013,aeronaut,D. Brainerd Holmes,american,7,0,0,0,0,1,0,0,north_american,1,0,0,0,0,0,winter
4632,71,1942,pancreat cancer ,January,2013,actress,Mariangela Melato,italian,4,1,1,0,0,0,0,0,european,0,1,0,0,0,0,winter
4633,85,1928,ill relat to diabet ,January,2013,politician,Nguy‡ÈÉn KhÌÁnh,vietnames,115,0,0,0,0,0,0,0,other,0,0,0,0,0,1,winter
4634,73,1940,diabet and heart complic ,January,2013,disc,Jimmy O'Neill,american,7,1,0,1,0,0,0,0,north_american,1,0,0,0,0,0,winter
4635,94,1919,alzheimer' diseas ,January,2013,profession,Billy Varga,american,3,0,0,0,0,0,0,0,north_american,1,0,0,0,0,0,winter
4636,77,1936,heart failur ,January,2013,politician,Lars Werner,swedish,2,1,0,1,0,0,0,0,european,0,1,0,0,0,0,winter
4637,67,1946,cancer ,January,2013,rhythm,John Wilkinson,american,5,1,1,0,0,0,0,0,north_american,1,0,0,0,0,0,winter
4638,89,1924,cancer ,January,2013,newspap,Eugene Patterson,american,7,0,1,0,0,0,0,0,north_american,1,0,0,0,0,0,winter
4639,61,1952,bowel cancer ,January,2013,actor,Bille Brown,australian,8,1,1,0,0,0,0,0,australian,0,0,0,1,0,0,winter
4640,76,1937,cancer ,January,2013,politician,David Gibbs,american,5,1,1,0,0,0,0,0,north_american,1,0,0,0,0,0,winter
4641,63,1950,suicid ,January,2013,basebal,Enzo HernÌÁndez,venezuelan,6,1,0,0,0,0,0,0,other,0,0,0,0,0,1,winter
4642,75,1938,pneumonia ,January,2013,politician,Riki Kawara,japanes,3,1,0,0,0,1,0,0,asian,0,0,0,0,1,0,winter
4643,68,1945,heart attack ,January,2013,politician,H. Craig Lewis,american,5,1,0,1,0,0,0,0,north_american,1,0,0,0,0,0,winter
4644,89,1924,complic from a stroke ,January,2013,american,Conrad Bain,canadian,9,0,0,0,0,0,1,0,north_american,1,0,0,0,0,0,winter
4645,86,1927,fought the U ,January,2013,radio,Paul Droubay,american,1,0,0,0,0,0,0,0,north_american,1,0,0,0,0,0,winter
4646,68,1945,heart attack ,January,2013,boxer,Chucho Castillo,mexican,13,1,0,1,0,0,0,0,north_american,1,0,0,0,0,0,winter
4647,75,1938,cancer ,January,2013,sport,George Gund III,american,6,1,1,0,0,0,0,0,north_american,1,0,0,0,0,0,winter
4648,74,1939,cancer ,January,2013,actor,Clayton Silva,brazilian,1,1,1,0,0,0,0,0,south_american,0,0,1,0,0,0,winter
4649,34,1979,cardiac arrest ,January,2013,olymp,NoÌ© HernÌÁndez,mexican,4,1,0,0,0,0,0,0,north_american,1,0,0,0,0,0,winter
4650,94,1919,complic from alzheimer' diseas ,January,2013,advic,Pauline Phillips,american,16,0,0,0,0,0,0,0,north_american,1,0,0,0,0,0,winter
4651,52,1961,appar heart failur ,January,2013,actor,Robert F. Chew,american,11,1,0,1,0,0,0,0,north_american,1,0,0,0,0,0,winter
4652,41,1972,cancer ,January,2013,actress,Sophiya Haque,english,13,1,1,0,0,0,0,0,european,0,1,0,0,0,0,winter
4653,75,1938,director ,January,2013,actor,Fred J. Lincoln,american,9,1,0,0,0,0,0,0,north_american,1,0,0,0,0,0,winter
4654,78,1935,cancer ,January,2013,politician,John Nkomo,zimbabwean,13,0,1,0,0,0,0,0,other,0,0,0,0,0,1,winter
4655,67,1946,heart attack ,January,2013,author,John R. Powers,american,2,1,0,1,0,0,0,0,north_american,1,0,0,0,0,0,winter
4656,82,1931,appar suicid by gunshot ,January,2013,actor,Walmor Chagas,brazilian,2,0,0,0,0,0,0,0,south_american,0,0,1,0,0,0,winter
4657,23,1990,hodgkin' lymphoma ,January,2013,rugbi,Jon Mannah,australian,10,1,0,0,0,0,0,0,australian,0,0,0,1,0,0,winter
4658,39,1974,brain cancer ,January,2013,african,MornÌ© van der Merwe,south,4,1,1,0,0,0,0,0,other,0,0,0,0,0,1,winter
4659,68,1945,multipl organ failur ,January,2013,academ,Toktam€±Ù AteÙ,turkish,3,1,0,0,0,0,0,0,asian,0,0,0,0,1,0,winter
4660,82,1931,complic from heart surgeri ,January,2013,basebal,Milt Bolling,american,18,0,0,1,0,0,0,0,north_american,1,0,0,0,0,0,winter
4661,38,1975,traffic collis ,January,2013,footbal,Nick Broad,english,3,1,0,0,0,0,0,1,european,0,1,0,0,0,0,winter
4662,74,1939,stroke ,January,2013,polit,Happy Fernandez,american,3,1,0,0,0,0,1,0,north_american,1,0,0,0,0,0,winter
4663,36,1977,traffic collis ,January,2013,olymp,Abderrahim Goumri,moroccan,31,1,0,0,0,0,0,1,other,0,0,0,0,0,1,winter
4664,75,1938,screenwrit and director ,January,2013,turkmen,€¡smet HÌ_rmÌ_zlÌ_,iraqi,5,1,0,0,0,0,0,0,other,0,0,0,0,0,1,winter
4665,77,1936,complic from parkinson diseas ,January,2013,musician,Steve Knight,american,5,1,0,0,0,0,0,0,north_american,1,0,0,0,0,0,winter
4666,85,1928,respiratori failur ,January,2013,educ,Steven Muller,american,6,0,0,0,0,0,0,0,north_american,1,0,0,0,0,0,winter
4667,92,1921,alzheimer' diseas ,January,2013,hall,Stan Musial,american,193,0,0,0,0,0,0,0,north_american,1,0,0,0,0,0,winter
4668,82,1931,appar heart attack ,January,2013,hall,Earl Weaver,american,29,0,0,1,0,0,0,0,north_american,1,0,0,0,0,0,winter
4669,86,1927,stroke ,January,2013,motorcycl,Freddie Williams,welsh,9,0,0,0,0,0,1,0,other,0,0,0,0,0,1,winter
4670,89,1924,complic from pneumonia ,January,2013,bank,Alden W. Clausen,american,6,0,0,0,0,1,0,0,north_american,1,0,0,0,0,0,winter
4671,91,1922,blood clot in lung ,January,2013,sportswrit,Jean Giambrone,american,3,0,0,0,0,0,0,0,north_american,1,0,0,0,0,0,winter
4672,72,1941,renal failur ,January,2013,politician,Chumpol Silpa-archa,thai,2,1,0,0,0,0,0,0,other,0,0,0,0,0,1,winter
4673,64,1949,leukemia ,January,2013,set,Leslie Frankenheimer,american,3,1,0,0,0,0,0,0,north_american,1,0,0,0,0,0,winter
4674,29,1984,cancer ,January,2013,fashion,Anna Litvinova,russian,7,1,1,0,0,0,0,0,asian,0,0,0,0,1,0,winter
4675,74,1939,alzheimer' diseas ,January,2013,politician,Hinton Mitchem,american,2,1,0,0,0,0,0,0,north_american,1,0,0,0,0,0,winter
4676,83,1930,lung cancer ,January,2013,roman,JÌ_zef Glemp,polish,15,0,1,0,0,0,0,0,european,0,1,0,0,0,0,winter
4677,75,1938,heart attack ,January,2013,actor,ZÌ_zimo Bulbul,brazilian,2,1,0,1,0,0,0,0,south_american,0,0,1,0,0,0,winter
4678,83,1930,aneurysm ,January,2013,r&b,Gregory Carroll,american,9,0,0,0,0,0,0,0,north_american,1,0,0,0,0,0,winter
4679,56,1957,pancreat cancer ,January,2013,compos,Normand Corbeil,canadian,3,1,1,0,0,0,0,0,north_american,1,0,0,0,0,0,winter
4680,63,1950,heart attack ,January,2013,african-born,Lloyd Phillips,south,6,1,0,1,0,0,0,0,other,0,0,0,0,0,1,winter
4681,51,1962,cancer ,January,2013,actress,Lesley Fitz-Simons,scottish,3,1,1,0,0,0,0,0,european,0,1,0,0,0,0,winter
4682,58,1955,pneumonia ,January,2013,voic,Sukekiyo Kameyama,japanes,1,1,0,0,0,1,0,0,asian,0,0,0,0,1,0,winter
4683,83,1930,liver cancer ,January,2013,televis,Patricia Lovell,australian,8,0,1,0,0,0,0,0,australian,0,0,0,1,0,0,winter
4684,35,1978,cancer ,January,2013,coxswain,Acer Nethercott,british,10,1,1,0,0,0,0,0,european,0,1,0,0,0,0,winter
4685,87,1926,heart failur ,January,2013,journalist,Stanley Karnow,american,7,0,0,1,0,0,0,0,north_american,1,0,0,0,0,0,winter
4686,64,1949,leukemia ,January,2013,basebal,Earl Williams,american,7,1,0,0,0,0,0,0,north_american,1,0,0,0,0,0,winter
4687,77,1936,natur caus ,January,2013,set,Garrett Lewis,american,6,1,0,0,1,0,0,0,north_american,1,0,0,0,0,0,winter
4688,78,1935,heart-rel problem ,January,2013,diplomat,Borislav MiloÁevi€à,serbian,5,0,0,1,0,0,0,0,other,0,0,0,0,0,1,winter
4689,86,1927,cancer ,January,2013,milit,Said al-Muragha,palestinian,4,0,1,0,0,0,0,0,other,0,0,0,0,0,1,winter
4690,69,1944,colorect cancer ,January,2013,politician,Diane Marleau,canadian,102,1,1,0,0,0,0,0,north_american,1,0,0,0,0,0,winter
4691,67,1946,cancer ,January,2013,blue,Ann Rabson,american,4,1,1,0,0,0,0,0,north_american,1,0,0,0,0,0,winter
4692,90,1923,alzheimer' diseas ,January,2013,diplomat,Christopher Van Hollen,american,4,0,0,0,0,0,0,0,north_american,1,0,0,0,0,0,winter
4693,91,1922,complic of heart failur ,January,2013,politician,Nolan Frizzelle,american,5,0,0,1,0,0,0,0,north_american,1,0,0,0,0,0,winter
4694,76,1937,heart attack ,January,2013,politician,Hassan Habibi,iranian,14,1,0,1,0,0,0,0,other,0,0,0,0,0,1,winter
4695,12,2001,lymphoma ,February,2013,scottish,Barney,american,14,1,0,0,0,0,0,0,north_american,1,0,0,0,0,0,winter
4696,88,1925,heart failur ,February,2013,politician,Ed Koch,american,65,0,0,1,0,0,0,0,north_american,1,0,0,0,0,0,winter
4697,61,1952,heart attack ,February,2013,actor,Robin Sachs,english,7,1,0,1,0,0,0,0,european,0,1,0,0,0,0,winter
4698,80,1933,olymp gold medallist ,February,2013,light,Vladimir Yengibaryan,armenian,11,0,0,0,0,0,0,0,other,0,0,0,0,0,1,winter
4699,68,1945,respiratori failur ,February,2013,bureaucrat,Necdet Menzir,turkish,1,1,0,0,0,0,0,0,asian,0,0,0,0,1,0,winter
4700,85,1928,head injuri from a fall ,February,2013,politician,P. Shanmugam,indian,3,0,0,0,0,0,0,0,asian,0,0,0,0,1,0,winter
4701,71,1942,pancreat cancer ,February,2013,footbal,Walt Sweeney,american,4,1,1,0,0,0,0,0,north_american,1,0,0,0,0,0,winter
4702,81,1932,member of the U ,February,2013,politician,Cardiss Collins,american,5,0,0,0,0,0,0,0,north_american,1,0,0,0,0,0,winter
4703,80,1933,lung and brain cancer ,February,2013,roman,John Michael D'Arcy,american,4,0,1,0,0,0,0,0,north_american,1,0,0,0,0,0,winter
4704,78,1935,heart diseas ,February,2013,basebal,Steve Demeter,american,3,0,0,1,0,0,0,0,north_american,1,0,0,0,0,0,winter
4705,89,1924,hip surgeri complic ,February,2013,jurist,Vernon Robert Pearson,american,2,0,0,0,0,0,0,0,north_american,1,0,0,0,0,0,winter
4706,71,1942,lung cancer ,February,2013,singer,Reg Presley,british,9,1,1,0,0,0,0,0,european,0,1,0,0,0,0,winter
4707,78,1935,heart failur ,February,2013,politician,Reinaldo Gargano,uruguayan,4,0,0,1,0,0,0,0,other,0,0,0,0,0,1,winter
4708,46,1967,appar suicid ,February,2013,musician,Mo-Do,italian,10,1,0,0,0,0,0,0,european,0,1,0,0,0,0,winter
4709,58,1955,brain aneurysm ,February,2013,actress,Elizabeth Alley,american,1,1,0,0,0,0,0,0,north_american,1,0,0,0,0,0,winter
4710,42,1971,aortic aneurysm ,February,2013,produc,Chris Brinker,american,6,1,0,0,0,0,0,0,north_american,1,0,0,0,0,0,winter
4711,94,1919,natur caus ,February,2013,roman,Giovanni Cheli,italian,2,0,0,0,1,0,0,0,european,0,1,0,0,0,0,winter
4712,51,1962,cancer ,February,2013,footbal,Knut NesbÌü,norwegian,4,1,1,0,0,0,0,0,european,0,1,0,0,0,0,winter
4713,85,1928,breast cancer ,February,2013,comedian,Elvie Villasanta,filipino,1,0,1,0,0,0,0,0,asian,0,0,0,0,1,0,winter
4714,62,1951,MP for charlevoix ,February,2013,politician,GÌ©rard Asselin,canadian,2,1,0,0,0,0,0,0,north_american,1,0,0,0,0,0,winter
4715,43,1970,execut by hang ,February,2013,islamist,Afzal Guru,indian,79,1,0,0,0,0,0,0,asian,0,0,0,0,1,0,winter
4716,62,1951,lung cancer ,February,2013,zealand-born,Tom Aspell,new,3,1,1,0,0,0,0,0,other,0,0,0,0,0,1,winter
4717,61,1952,liver cancer ,February,2013,basketbal,Jim Boatwright,american,4,1,1,0,0,0,0,0,north_american,1,0,0,0,0,0,winter
4718,64,1949,traffic collis ,February,2013,educ,Esther Buckley,american,16,1,0,0,0,0,0,1,north_american,1,0,0,0,0,0,winter
4719,54,1959,heart attack ,February,2013,music,Kevin Gray,american,4,1,0,1,0,0,0,0,north_american,1,0,0,0,0,0,winter
4720,57,1956,stroke and heart failur ,February,2013,footbal,Teodor LucuéÝ€Ä,romanian,1,1,0,1,0,0,1,0,european,0,1,0,0,0,0,winter
4721,66,1947,melanoma ,February,2013,musician,Kevin Peek,australian,10,1,0,0,0,0,0,0,australian,0,0,0,1,0,0,winter
4722,55,1958,stab ,February,2013,basketbal,Matthew White,american,10,1,0,0,0,0,0,0,north_american,1,0,0,0,0,0,winter
4723,81,1932,chairman of port vale F ,February,2013,businessman,Bill Bell,english,20,0,0,0,0,0,0,0,european,0,1,0,0,0,0,winter
4724,97,1916,heart failur ,February,2013,aerospac,Reginald Turnill,british,6,0,0,1,0,0,0,0,european,0,1,0,0,0,0,winter
4725,91,1922,pneumonia ,February,2013,politician,Jim Tysinger,american,4,0,0,0,0,1,0,0,north_american,1,0,0,0,0,0,winter
4726,74,1939,cardiopathi ,February,2013,politician,Fernando Lyra,brazilian,1,1,0,0,0,0,0,0,south_american,0,0,1,0,0,0,winter
4727,72,1941,cancer ,February,2013,songwrit,Shadow Morton,american,7,1,1,0,0,0,0,0,north_american,1,0,0,0,0,0,winter
4728,71,1942,lung infect ,February,2013,politician,Kenneth Nance,american,3,1,0,0,0,0,0,0,north_american,1,0,0,0,0,0,winter
4729,73,1940,parkinson' diseas ,February,2013,journalist,Ian Fowler,british,2,1,0,0,0,0,0,0,european,0,1,0,0,0,0,winter
4730,37,1976,lymphoma ,February,2013,footbal,Carmelo Imbriani,italian,7,1,0,0,0,0,0,0,european,0,1,0,0,0,0,winter
4731,77,1936,blood infect ,February,2013,gener,Sanan Kachornprasart,thai,13,1,0,0,0,0,0,0,other,0,0,0,0,0,1,winter
4732,94,1919,chairman of the council of minist of the ukrainian ssr ,February,2013,politician,Ivan Kazanets,ukrainian,1,0,0,0,0,0,0,0,other,0,0,0,0,0,1,winter
4733,83,1930,and chairman ,February,2013,execut,Bill Steltemeier,american,2,0,0,0,0,0,0,0,north_american,1,0,0,0,0,0,winter
4734,75,1938,intracrani hemorrhag ,February,2013,politician,Claudette Boyer,canadian,16,1,0,0,0,0,0,0,north_american,1,0,0,0,0,0,winter
4735,46,1967,heart attack ,February,2013,footbal,Ken Clark,american,3,1,0,1,0,0,0,0,north_american,1,0,0,0,0,0,winter
4736,60,1953,emphysema ,February,2013,politician,Benjamin Dy,filipino,1,1,0,0,0,0,0,0,asian,0,0,0,0,1,0,winter
4737,80,1933,1980‰ûò1998) ,February,2013,anglican,Ken Gill,british,2,0,0,0,0,0,0,0,european,0,1,0,0,0,0,winter
4738,50,1963,cancer ,February,2013,anim,Harald Siepermann,german,2,1,1,0,0,0,0,0,european,0,1,0,0,0,0,winter
4739,79,1934,emphysema ,February,2013,actor,Richard Briers,british,37,0,0,0,0,0,0,0,european,0,1,0,0,0,0,winter
4740,37,1976,suicid by gunshot ,February,2013,countri,Mindy McCready,american,54,1,0,0,0,0,0,0,north_american,1,0,0,0,0,0,winter
4741,68,1945,pneumonia and diabet ,February,2013,rican,Luis Paulino Mora Mora,costa,1,1,0,0,0,1,0,0,other,0,0,0,0,0,1,winter
4742,71,1942,cancer ,February,2013,american,David Whitehouse,british,8,1,1,0,0,0,0,0,european,0,1,0,0,0,0,winter
4743,62,1951,prostat cancer ,February,2013,soul,Damon Harris,american,5,1,1,0,0,0,0,0,north_american,1,0,0,0,0,0,winter
4744,80,1933,parkinson' diseas ,February,2013,dancer,John Brascia,american,14,0,0,0,0,0,0,0,north_american,1,0,0,0,0,0,winter
4745,75,1938,complic follow heart attack ,February,2013,physicist,Robert Coleman Richardson,american,6,1,0,1,0,0,0,0,north_american,1,0,0,0,0,0,winter
4746,88,1925,stroke complic ,February,2013,politician,Eugene Whelan,canadian,38,0,0,0,0,0,1,0,north_american,1,0,0,0,0,0,winter
4747,42,1971,heart failur ,February,2013,video,Kenji Eno,japanes,10,1,0,1,0,0,0,0,asian,0,0,0,0,1,0,winter
4748,21,1992,cancer ,February,2013,footbal,Emma McDougall,english,6,1,1,0,0,0,0,0,european,0,1,0,0,0,0,winter
4749,26,1987,mortar attack ,February,2013,footbal,Yussef Sleman,syrian,8,1,0,0,0,0,0,0,other,0,0,0,0,0,1,winter
4750,84,1929,heart failur ,February,2013,TV,Raymond Cusick,british,8,0,0,1,0,0,0,0,european,0,1,0,0,0,0,winter
4751,83,1930,cancer ,February,2013,roman,Norbert Dorsey,american,1,0,1,0,0,0,0,0,north_american,1,0,0,0,0,0,winter
4752,85,1928,bronchopneumonia ,February,2013,politician,Bruce Millan,scottish,7,0,0,0,0,1,0,0,european,0,1,0,0,0,0,winter
4753,94,1919,natur caus ,February,2013,judg,Louis F. Oberdorfer,american,2,0,0,0,1,0,0,0,north_american,1,0,0,0,0,0,winter
4754,78,1935,alzheimer' diseas ,February,2013,gospel,Cleotha Staples,american,13,0,0,0,0,0,0,0,north_american,1,0,0,0,0,0,winter
